-17.051364, -58.727395, -18.928762, 52.816156, -56.936802, -13.971441, -31.653209, 2.619174, 158.160971, 67.382417, 70.362569, -61.239141, -28.955685, -192.682000, 17.534398, -38.592527, -132.627937, 146.601591, 73.298736, -68.572133, -79.665772, -38.034230, -66.565339, -100.865129, -93.520525, 69.735475, 51.642130, -48.163045, -111.051010, -92.387545, -230.392234, 192.181200, -90.442551, 101.219522, -132.426046, -64.499949, -81.812692, -67.909113, -40.044497, -101.257746, 38.097908, 30.750069, 216.347737, -84.776895, -78.531246, 63.246049, -166.538877, -132.080772, -88.683834, -129.565269, -79.508344, -102.963649, -122.570044, 30.111102, 83.090042, 53.757749, 9.274608, 137.101111, 211.773329, 86.122567, 22.646591, 20.927632, -35.817165, -5.386192, 78.299550, 62.262302, -50.672929, -115.765353, 26.385894, -28.155403, 41.816845, 155.397749, 61.139671, -72.430982, -42.406704, 35.317039, 26.567533, 209.022087, 82.756744, -38.663348, 124.263155, -72.697877, 57.488738, 35.948717, -34.947901, 2.360935, -3.899278, -161.853475, 67.361143, 85.296717, 8.966572, -7.179996, 37.225643, -11.101705, -67.408899, 79.641743, 47.135467, 77.486563, -133.352535, -64.011975, 28.126589, -19.761709, -110.420067, -26.319500, -22.805174, 66.938065, 29.028650, 62.787608, 33.871654, 126.424755, 117.420790, -177.600188, -124.418493, 22.806053, 10.523935, 59.132830, -86.669024, 191.830155, 155.314894, -43.509573, 83.481087, 108.891760, 21.369360, 78.876269, 196.467829, -146.713437, 40.869955, 94.933775, -91.092417, 144.332098, -212.620658, -54.908103, -75.705837, 43.303627, 100.176548, -116.394653, -59.468538, -23.035214, 190.265289, 95.190282, 29.766423, -159.719515, -39.776337, 19.193819, 80.823221, -106.225106, -13.366180, 53.928050, 0.923210, -38.118814, -25.676203, -225.291433, -8.411765, -71.276266, 44.211762, 33.904141, -91.036395, -100.455648, -92.087709, 56.201635, 10.843797, -26.196534, 14.358085, -107.134455, 54.586762, 145.234910, -120.593923, 72.816738, 41.763148, -23.258279, 258.390800, 124.482417, 142.333591, -97.323919, 95.234285, 56.938255, -186.953227, -16.043689, 87.939130, -105.745928, -69.697239, -156.150207, 77.039435, -32.586332, -125.436525, -32.381691, 85.528789, -48.729235, -115.699632, -69.863431, 72.440092, -120.279679, -23.728335, 99.360364, 101.060798, 71.125141, -64.743837, -123.583255, 93.787642, 145.348053, 15.787477, -63.024008, -88.018269, -17.877003, 121.242070, 23.610073, 4.961810, 42.933271, -91.576182, -119.386882, 5.641544, -82.347678, -68.055858, 109.858895, 55.067150, 96.907746, -109.583539, -211.743632, 171.524156, 146.144955, -43.525183, 40.424224, -21.399259, 47.931085, -41.772962, -24.087300, -63.319681, 64.974579, -17.626764, 
-194.473856, -48.841285, 132.586823, 48.350917, -33.188725, -82.140109, 113.149144, -23.514056, -86.460731, 100.065369, -24.866430, -15.965656, 45.633991, -14.358682, -174.119976, 8.618604, 183.479679, 93.404845, -46.158385, -109.462598, -60.211325, -8.686512, -94.653873, 13.356636, 94.196105, 97.307042, -54.664694, -70.477418, -22.723544, -136.654841, 57.459723, 0.345017, -41.782701, -102.986227, -147.614731, -70.124263, -11.040985, 57.120414, -13.590900, -87.798463, -73.724425, -137.378771, -19.640109, 2.789794, 96.324090, -65.145714, -49.007684, -70.073123, 238.714611, -145.895212, -54.154272, 5.678307, 194.818826, 95.243678, -70.415747, 14.235052, 75.268088, -203.891105, 21.753053, -44.539026, -88.583658, -122.654388, 5.293735, -139.248973, -170.158800, 6.565060, -51.435566, -47.453384, -113.823646, 68.390837, 2.943586, 17.847952, -116.508692, -27.563793, -13.277366, -166.243555, -94.654235, 100.013035, 2.524399, 124.097239, 4.283311, -70.407132, 23.851266, 89.263429, -131.665806, 97.567204, 38.523795, -225.044901, -305.374809, 85.393282, 134.019016, 115.511015, -54.661236, -99.879619, -269.165843, -33.602376, 31.844474, -20.502135, 18.427504, -21.598998, 187.957480, -55.231782, -0.930762, -27.473714, 18.581108, 96.266540, 48.130327, -96.413712, 138.588253, 151.678208, -66.270838, 66.534209, 15.149987, 195.234940, -34.559543, 2.942998, 4.785912, 81.209070, 70.666578, 159.453135, 18.722672, -84.420470, -143.143707, -171.180563, 28.889347, -56.130427, -113.729244, 123.871811, -93.908827, -0.037452, -30.725383, -62.886064, 108.820746, -45.821494, 12.575016, -8.935469, -89.289197, -130.956109, -38.862900, 69.008054, 9.408572, 19.507397, -74.110865, -198.504137, 119.424495, -140.382640, 128.492895, -106.210574, -51.145097, -145.423651, -21.143830, 117.887763, -115.581629, -47.818930, -45.627850, -138.339998, -23.402217, 88.442213, 36.069649, -179.542441, -141.130039, -49.553739, 60.838115, 73.350593, 74.103671, 179.189034, -57.324073, -113.028863, -68.835314, 51.275341, -189.816406, -5.527868, 60.794302, -34.040221, 128.035834, 153.052834, -179.631247, -57.742070, 193.188247, -12.123174, 174.162381, 271.628295, 203.517232, -20.299415, 166.103853, -21.201933, 15.258774, -12.378935, 108.974361, 239.176052, 15.352642, 1.845291, -20.226165, -44.513535, -26.938268, 65.973658, 84.936419, 140.763192, 90.339064, 172.148105, -18.983209, 195.676640, 158.753826, 66.506347, 94.453744, 32.506541, -190.389925, 41.186055, -17.843353, -19.018759, -28.417431, 31.991368, 99.720222, 43.556078, -206.307355, -49.833727, -99.815115, -17.999509, 24.594501, -122.066122, 60.596213, 51.850557, -251.503653, 114.693742, -144.445712, -166.679559, -53.495502, 63.102685, -82.933121, 
93.904370, -12.594104, 27.638739, -65.769387, -60.109194, -4.223368, -50.462615, -149.256791, 34.087509, 22.597381, -116.762618, -28.955195, -29.863664, 36.323469, 10.166300, -114.022223, 128.671299, -330.411810, 109.656730, 112.329994, 31.786851, -201.908284, -8.563152, -70.544564, -58.171321, 235.020474, -80.575256, 45.993618, -229.338960, -59.660137, 59.443342, -103.093223, -1.298289, -101.465123, 26.198822, 44.126010, -202.167092, -77.293273, -50.036352, -16.849760, -1.347893, 126.586937, -38.182798, 65.363188, 25.307350, -2.735756, -132.163140, 137.878275, -59.321978, 65.576172, -29.445515, 163.758707, -79.617216, 122.706063, 111.521185, 56.448711, -23.055537, -52.486244, -19.688019, 179.481358, 27.851709, 14.310343, -94.404371, 23.991357, 138.277096, -72.615662, 157.430686, 89.306635, 42.245859, 189.249605, -56.717428, -43.005154, 18.474944, -3.743725, -15.185396, -197.689036, 32.604244, 149.185710, 42.163875, -43.964670, 62.093171, -26.605377, -34.534003, 46.848018, 70.126179, -79.574915, 96.178722, 119.706135, 130.759676, -36.580262, -120.331257, -70.838222, -77.060753, -159.821905, -2.306810, 53.757670, -211.871294, 59.728702, -6.334703, 151.816760, 24.672587, -78.740194, 250.503318, 181.071989, -19.497465, -128.604264, 110.766444, 31.080750, -10.457730, 43.964571, -47.993785, -18.112965, 139.840860, 52.091809, 83.833783, 0.149498, 83.893556, 2.813508, -9.453152, 109.140464, -54.650747, 9.693586, -23.459836, 29.726647, -126.090196, -128.846374, -62.207402, 6.135739, 194.583667, 1.280319, -138.204407, 87.439170, -124.819549, -68.856448, -25.172294, 54.272475, -27.277669, 13.503897, 19.838326, -193.702950, 170.923945, 111.780244, -61.967911, -113.960005, -34.705734, -29.421451, -147.103118, -117.540044, 64.632735, 166.949364, 117.273801, -2.914064, -74.994648, 92.199433, -92.702039, -112.844800, 172.477385, -24.221779, 11.829949, -11.233705, -27.000291, -25.406712, -117.482461, -143.277433, 29.652588, -17.726164, 51.014811, 44.646556, -0.899614, 166.368953, -25.605599, 50.404625, 208.590267, -18.922804, -65.672706, 12.968028, -43.787211, -244.151333, -0.355695, -89.785589, 40.538004, -89.445206, -53.687255, -70.736014, 84.920759, -40.843197, -210.974614, -108.513245, 115.358663, 85.051036, 29.744816, -16.203228, 281.690071, 60.966552, -102.713412, -26.523017, -221.298328, 222.744205, -135.449690, -4.188761, -41.850879, 62.570847, -48.735892, -125.662018, 103.779399, 206.994971, 111.444368, 124.366024, 46.046777, -110.351309, -80.580928, -35.744487, -209.159387, -182.204984, -145.543167, -20.145289, -10.942454, -193.120767, 144.180349, 107.827003, -162.787264, 127.329823, 35.172978, 92.130856, -34.902179, -49.809857, -182.328895, 40.276105, -42.739592, 
93.286238, -1.187359, 82.509952, -36.795925, -134.964448, 113.530912, -59.341366, -76.979255, 42.698271, 116.429600, -55.628356, 42.070417, 96.390229, 108.787516, 44.739683, 88.488238, 59.069266, 138.925895, 81.344316, 78.430862, -136.162195, 8.368438, -129.418304, 42.219606, 111.914120, -118.032771, 56.255282, 32.942877, -37.339387, -88.616612, 196.359269, 92.046048, -30.234624, 7.611174, -124.442818, 54.630602, 59.909463, 94.216048, -124.517750, 83.586278, -72.442553, -81.388522, -40.221582, 0.602866, -103.844835, -6.985052, -110.619061, 39.196909, 199.044850, 37.807711, -97.161571, 46.751127, 3.581747, 13.684493, -167.301189, 67.128654, 50.251859, -26.135489, 80.647759, 55.872580, -15.197612, -59.239934, 62.784421, 55.943153, 186.728614, -114.014690, 53.147933, 24.419705, -14.093492, -130.270220, 6.938216, -5.975805, 116.433718, -75.301551, -28.462857, -36.958675, 101.324850, -68.180407, -80.072651, -188.860176, 113.320418, -57.141716, 146.479430, -13.998616, -49.161781, -91.595364, -20.437250, -108.649313, -52.740023, -84.942857, -63.035127, -122.914256, 24.026722, 81.292578, -131.445216, -56.735079, -76.308083, 97.611350, -70.911421, 120.553239, -68.369389, -58.770581, -88.651715, 177.824846, 226.008091, -51.167534, -119.146524, -43.258489, -122.453460, -42.908092, -31.523023, -23.806977, -44.052969, -230.317208, 56.593537, -97.070558, -127.059354, 17.596852, 70.145337, 34.447900, -65.575090, 38.613400, -34.398919, 25.752993, -95.801380, 134.196274, 135.706457, -87.937924, -89.230391, -258.974923, 23.433250, 185.423231, 67.776259, -33.647927, 97.428473, -193.796572, -40.193274, -42.797281, -75.664722, 27.795390, -8.771779, 116.120095, 184.516467, 21.375840, -62.729837, 146.420429, -43.995711, 77.882920, 158.390334, -30.353460, -113.389270, -115.107936, 146.774252, 27.254536, -137.055615, -37.040496, 11.218135, -38.317609, 41.744813, 45.038354, -24.540763, -89.031175, 75.438958, -75.977300, 55.364279, -10.552876, 35.599403, -8.507985, 12.502165, -110.490789, 152.244199, -29.130315, -92.308119, -45.646853, -70.702334, -158.611799, 118.657616, 12.675201, -113.257032, -28.861901, -18.169247, -129.069222, 85.000495, 97.081308, 97.582237, -159.691741, -59.606224, -37.400084, -58.944713, 99.935531, 31.109723, 114.161902, -115.784601, -195.859387, 55.010152, -29.010475, -33.531867, -48.621475, -143.153361, -13.098291, 260.388603, -77.121690, 123.966318, 72.701136, -31.819420, -21.957835, -33.731715, 169.145299, 14.389825, -135.088389, 85.891257, -9.139586, 4.297242, -54.642086, 110.858589, 24.085019, 140.972703, -16.068468, 85.808546, 14.796288, 79.179666, 163.941644, 77.389382, -10.650191, -96.056895, -79.089317, 219.581977, -94.375783, 133.776082, 
-73.151719, 104.230128, 86.094989, -42.499429, 147.369530, 56.659215, -15.577263, -65.635783, 76.465735, -116.581270, -222.100922, -97.471278, -151.954223, -145.067099, -16.508858, 149.906563, 49.686263, -26.167588, 220.715526, -116.247798, 131.697037, -102.891576, 42.229834, -133.962296, 9.923744, -196.020468, -175.544630, -183.197734, 30.899273, 22.638773, 95.163290, 57.828369, 11.253936, 93.825666, 27.014758, -29.981892, -8.477123, -203.478681, 60.901587, -81.388937, -74.200394, 21.294869, -61.596263, 43.579010, -145.591843, 150.092508, 50.116427, 77.938443, 183.179372, 55.300155, 110.128669, 115.000159, -105.094535, -107.897922, 124.228580, -113.413478, -105.157398, 79.830644, 4.709070, 163.220327, 1.834222, -8.893688, 35.255047, -180.020354, 82.688679, 86.027001, 130.035400, -278.595928, 114.962600, -27.961016, 70.956759, -7.382353, -73.741413, 84.427450, 11.567855, -33.024660, -29.143448, 159.472510, -3.419793, -33.183693, 118.934235, -174.827492, 11.459116, -80.355477, 7.921140, -77.528038, 56.714628, 154.258579, 21.944022, -137.173625, -12.028977, -101.042332, 55.892240, -14.593854, -112.039829, -129.237520, 132.090515, -21.399488, -20.132963, -82.682354, -95.076192, 82.125700, -31.447061, -98.046226, 202.440304, 93.824639, -18.374832, 132.270564, -4.948334, -49.973052, 46.181337, -83.759568, 111.876472, -181.018196, -36.145549, 31.508951, -19.024594, -196.091130, -37.374951, 37.624594, 25.844264, 144.374089, -234.871910, -275.681619, 23.081727, 0.547097, -148.275706, 146.957064, 56.660140, -48.733469, -16.560899, 175.967648, -30.078099, 64.672242, -50.953184, 33.768958, -130.503921, -4.070007, 16.854072, 59.658707, -74.152456, 51.139712, -74.062960, -11.335697, 28.034067, -12.330841, 10.955788, -78.844526, 122.462263, 228.832552, 98.258433, -23.799300, -76.230931, 36.163504, -157.248002, -105.548905, 126.262173, 4.002254, -6.508087, 58.481903, -136.502327, 14.172007, -39.709847, -127.624245, -101.806435, 104.133128, -22.484096, 63.202813, -64.826258, 159.518283, 169.420013, -125.415246, 94.012253, 167.680100, -195.267369, 10.434269, -90.738630, 1.573093, 36.873830, -23.105178, 40.671613, -31.707126, -24.872738, 222.332296, -4.053307, -10.353640, -130.946480, -24.107360, 102.461395, -116.747056, -18.414432, 52.377786, 12.712446, -78.976472, -29.156447, 57.665445, 190.955526, -63.913187, 22.243959, 45.926133, -28.831257, -55.063848, 154.464365, -7.726617, 55.145731, 120.139509, -139.508938, 1.605229, -83.121418, -149.067774, 44.577382, 58.558208, 99.187626, -108.446006, -2.701047, -175.854218, -151.981775, 52.067673, -2.623190, -34.678619, 22.220885, 17.814084, -86.661089, 3.555479, -73.163896, 112.317879, -36.647545, 68.298018, 205.631206, 
-15.245030, 47.066581, 141.012656, 72.610295, 135.380359, -69.607989, -254.248586, -137.522629, -24.756983, 106.379637, -62.362085, -6.830079, -70.282059, 58.274361, -2.397983, -139.105061, -38.523215, 21.553708, 83.144657, -66.837386, 10.610332, 188.049573, 35.556727, -42.288222, 30.850252, -0.459075, -151.640298, -1.267526, 44.194689, 124.993892, 64.938389, 124.043135, -91.446410, 123.704931, -25.337516, 0.892199, -52.809953, -8.144318, 20.374631, 89.718160, 233.882139, 183.521989, -197.934101, 58.854190, 46.670225, -90.994569, -50.846480, 221.680600, 33.042566, 97.262266, 4.835807, 74.182965, -97.488620, 85.092675, 107.921617, -42.858203, 15.066033, -31.825558, -17.008839, -26.561798, -110.139225, -94.753914, 55.114722, 152.168771, -99.545816, 84.333009, 24.787342, 29.679190, 94.971205, 3.244346, 45.135027, 65.197071, 62.293282, 29.963156, 58.165121, -38.590396, 13.626976, -36.113296, 143.020238, 148.080197, 242.545155, -245.426612, -40.588852, 11.914292, -41.187010, 88.435027, -3.411707, -31.992858, 75.772794, -50.225752, 103.592965, -97.625035, 73.279868, 0.845770, 179.742093, 32.439431, 157.226867, 2.001894, -49.772985, -5.299394, -17.544418, 232.389581, 50.583790, -20.585229, 210.196843, -8.821729, -151.385905, -100.003714, -7.354356, -193.082995, 112.671113, 59.612118, 79.321776, -150.706255, -28.676910, -100.738863, -60.796044, -42.089094, -107.488099, -104.581965, -0.179618, -19.823036, 42.460599, 127.604216, 88.473799, 46.695675, -53.271716, -51.988515, 5.912278, 101.826207, 43.435459, -6.674700, -56.585549, 82.401015, 127.566261, -127.241378, 74.715057, -47.236621, 7.921902, 60.578034, 6.191333, -229.164495, -67.872062, 123.209373, 117.339968, 16.168043, -50.994835, 10.350695, 63.860981, 76.356827, 63.811271, -61.431674, 81.150893, 7.514633, -74.901827, 20.348296, 16.302773, 90.011754, -13.846210, 133.335053, 65.465345, 23.010418, 74.712394, -160.052628, 93.652108, -81.537640, -17.215737, -148.182599, -56.389279, -33.926387, -32.675515, -86.451687, -15.867258, -89.944118, -151.634934, 211.351828, -16.064333, -6.125778, 72.063855, -42.859540, -118.218420, 131.481267, 205.401295, -70.430776, -45.537071, 23.402918, 32.844263, 63.988528, 31.160891, -104.033166, -53.314988, -23.640257, -52.669725, -144.175554, 95.680928, 78.486207, 51.224759, 112.860382, 22.783984, 7.874915, -112.834638, 2.156396, -23.841610, -24.102677, 131.281218, 20.990957, 26.704275, 72.694087, -87.083373, 7.995549, 119.761372, 56.188348, 113.714582, -94.129306, -91.564906, -139.818833, 138.233605, -46.730469, 145.519892, -54.084152, 8.470367, -88.700845, 7.982369, 107.026653, -121.195475, 51.384205, -4.253085, -96.905963, -3.521580, 
56.931502, 6.887167, 80.287793, -20.443986, 113.758354, -18.238038, -73.311251, -14.941947, -21.605468, -29.084331, 166.927046, 21.534338, -59.084857, 108.898388, 101.038516, -45.736140, 42.994491, -56.706448, 183.033356, 157.633217, 104.431217, -12.290031, 185.773928, -49.204942, 101.663898, -74.980361, -29.753526, 112.451788, -128.691595, -24.545833, -159.788533, -15.343503, 14.639121, 100.558085, 26.969323, 36.635773, -21.960839, 54.921072, -41.263748, 102.775129, 44.451600, -43.307773, 13.233750, -57.295983, -11.726511, 65.458161, -140.716423, 12.388136, 27.827955, 69.457568, -13.482207, 148.915926, -34.775258, 20.784707, 167.152833, 196.834064, 59.052597, -21.865563, -140.140299, -3.584603, -73.837144, -89.386798, -124.212258, -26.091197, 119.695269, 14.951154, -88.327788, -120.973705, -69.293321, -6.734981, 1.325481, 44.926609, 117.058255, 94.616406, 43.784040, 4.634783, 7.601839, 2.575720, -165.036687, -39.242211, -20.281074, -14.000356, -152.713138, -95.374495, -109.635059, 163.094911, -142.836934, 96.835901, 159.038987, -6.635595, -280.844948, -58.293139, -106.006667, -95.024173, 110.585345, 54.401950, 32.385100, 90.839184, -140.429176, -28.974334, -60.571434, -5.959834, 7.179959, 60.722863, 24.252466, 58.792054, 74.758456, -85.005435, -49.724352, -8.498764, -121.630294, -53.995784, -43.603716, -88.220966, -70.901569, -44.431688, -159.038228, 120.064168, 59.770494, -40.476987, -29.019910, 98.478805, -94.472277, -63.374518, 12.677279, 38.223291, 121.117765, 22.360584, 116.428611, 46.394189, 70.618193, 77.717869, -44.559091, 4.259543, 33.505907, -6.035885, -218.987156, 92.833227, 124.867129, 139.130590, -1.494163, -1.916286, 67.293112, -96.799966, 93.919720, -90.997527, -52.373012, 63.172860, 47.117308, 25.449282, -9.418861, 32.823454, 98.255311, -110.137367, 10.755765, -5.011879, -49.963935, -21.498103, 105.744054, -55.045092, 20.965399, 9.928820, -34.161345, -31.837725, -122.439620, 135.267377, -63.921155, -29.612384, -191.057793, 31.447893, -64.132383, -20.479442, 112.838684, 5.565128, -166.478280, -105.083781, 70.316104, -8.863792, 26.507363, -118.830181, -62.921736, -212.735915, 143.438553, -98.744906, -152.430544, 5.048222, -77.330179, 13.167680, 12.547260, -117.211948, -212.823546, 115.448463, -165.259776, -99.321577, 55.424555, 101.350702, 126.006063, -120.204940, 164.652220, -127.298474, 59.612459, -71.265505, 15.805165, -15.947897, -90.973656, -44.884232, 77.957400, -139.475609, 28.230237, -72.074230, -52.475868, -31.167784, -119.118085, -42.350671, -88.989962, 7.955904, -80.132247, -35.418462, 169.887042, 127.505630, 102.823131, 39.072615, 55.876722, -67.319999, 125.038352, -22.406167, 57.289388, -100.538754, 12.778788, 
30.360570, -156.707792, 85.257282, 114.191286, 33.900718, 18.402055, -62.567284, -61.576121, 66.176981, 175.891094, -80.811361, 20.369757, 77.876716, 171.578313, -24.600029, 82.073285, -137.032739, 189.266754, 112.837455, 78.234240, 38.030204, 57.675911, 11.859692, 29.989740, 88.646774, -69.501762, 157.889381, -23.285059, 58.017153, -7.785613, -17.170425, -71.013603, 6.830532, -145.573250, -51.786530, -30.930608, -52.371165, 135.726916, -148.848305, 71.371583, -32.305838, 97.981508, -142.110045, 85.689881, 125.208961, 56.205277, 54.004703, 43.893870, 33.140850, 82.768081, 133.563386, -68.758097, 155.210252, 48.098411, 85.346939, 269.932114, 23.719055, -0.289475, 129.063107, -188.433186, -26.488249, 183.595529, -37.552825, -55.067468, -5.719036, -14.925009, -68.189785, 71.285980, -119.580866, 85.067632, 54.024195, -66.020648, -123.966328, -40.578202, -156.881138, 79.944563, -108.663118, -44.022457, 106.431321, 167.259670, 12.558966, 43.188374, -6.446043, -94.687987, 14.316072, 177.970517, -133.059541, -3.262172, -14.173074, -121.581676, 18.031251, -60.356214, 72.117877, 72.329668, 83.163620, 5.156423, 161.950629, 149.174277, 130.525433, -158.827393, -40.630960, -22.424713, -38.225934, -6.886263, 85.889023, 97.877257, 21.811443, -70.403459, -77.203554, -53.948810, -52.342296, 228.209809, -2.168657, 113.724475, 123.278116, -98.578338, 49.311569, 29.339514, -19.101301, -51.986856, 53.427604, -39.336417, -124.735205, -11.223319, -98.440786, 63.119332, -91.799590, 176.063145, -95.017837, -133.074251, -107.679290, -11.382035, 136.215378, 18.917606, 160.946521, 72.682378, 113.408780, -70.274668, -81.606444, -4.426940, 89.236940, 92.407406, -25.948551, -43.941035, 106.916908, 23.334939, 76.550881, 79.699722, 12.235517, 73.434766, -66.282685, 21.515236, 29.295142, 8.710330, 118.417557, -31.141596, 76.710217, -17.675231, -23.087403, 158.105219, -32.572761, 121.720073, -158.967327, 47.947494, 43.893393, -30.632540, -40.894733, 157.542262, -93.907586, 13.010076, -13.018607, 147.627336, -9.439460, 28.058105, -108.233899, 45.540996, -58.741049, 53.260154, 25.597975, 6.071517, 79.777872, -65.674098, 286.479368, -118.655803, 34.559271, -2.600127, 143.096167, -35.213161, 115.981579, -129.875354, -84.970557, 148.034541, -14.548988, -52.990893, -71.247257, -4.439985, -122.819276, -63.417026, 113.259697, 43.068598, 152.515674, 46.624340, 321.877109, -176.038818, -30.117852, 18.265316, 59.470108, 129.203125, -20.287305, 16.044213, 4.671954, 39.702450, 134.199827, 55.806011, -58.594814, 207.926376, -92.016357, 63.460267, -228.987070, -121.036974, -55.430219, 30.042183, -28.321161, 192.195051, 26.697748, -99.779346, 151.378726, 58.479499, -213.681234, 
10.391930, -61.407434, -34.387225, -94.181073, 11.792837, -236.890546, -68.552125, 15.565704, -67.589394, 31.157438, -80.399069, 97.117663, 0.235094, 133.500979, -13.228857, -16.462833, 73.083360, -86.281950, 104.259008, -96.346719, -94.986078, -67.133542, 71.420906, -133.487164, 121.210906, -345.160387, -78.257205, 17.907829, 65.992298, -143.233151, 222.321415, -3.796609, 132.469247, -28.502556, -15.400024, -64.023620, 22.106074, -5.597803, -1.671346, -44.576987, -60.809663, 54.967300, 13.671960, -116.455291, 86.976654, -112.134560, -113.792142, 140.087256, -185.901806, 60.302476, -253.997770, 10.522775, -102.253055, -69.769675, -17.696554, -145.713611, -51.290568, -75.792342, 48.707134, -24.296997, 27.458404, -96.899524, 39.553290, -134.668893, 92.992600, 29.654696, 23.706075, -93.338642, -67.413165, 162.632686, -171.783727, 80.834403, 32.229648, 174.215678, 228.866519, 0.032033, 79.256903, 14.565399, 73.871077, -130.265787, -128.303420, 103.617210, -110.587863, -22.548989, 35.364281, 39.479455, 153.929551, -84.844558, 251.974841, -19.150689, -7.667013, 39.416717, 37.238551, -63.201028, -7.181709, -139.755875, 14.255968, -46.341810, -12.064783, 23.771135, -3.333024, 34.675256, 48.676787, -157.425512, 105.131849, -142.146735, 34.167987, -226.868666, -62.104325, -36.334483, 64.625698, -100.415469, -32.760578, -145.552594, -4.865725, 50.340526, -19.930877, -5.119157, 24.963031, -26.768118, 0.821539, 155.232854, 32.860574, -92.351754, -106.773242, 124.998400, -158.085762, -44.600872, 31.659023, 54.491968, -18.315278, 31.028434, -113.782985, -204.150767, -46.958376, 36.455191, -73.467056, 17.054038, 1.931729, 61.995352, -23.623007, 231.688031, -5.597266, 108.033100, 103.900345, -85.450612, 171.784004, -15.308572, -18.833260, 65.539284, 135.631734, -37.279964, 18.535976, 289.478216, 110.535633, 108.665694, 216.787440, -55.318063, -10.614652, -164.560684, 98.231714, 14.779564, 88.388681, 10.566817, 81.538936, 8.719100, 176.241730, -60.192556, -16.755759, -42.346185, -33.089232, 19.384544, -8.847223, 41.413945, 49.001885, 97.234287, 170.395743, -99.141215, -60.388808, -47.422517, -35.628754, -19.599735, -46.465221, -133.022071, -103.799550, -136.809604, -131.875683, -33.837915, 18.837766, -34.284915, 25.506280, 25.334158, 121.213719, -109.806869, -175.738035, -108.539066, 74.489628, -23.852827, -163.977631, 43.763824, -23.810865, 77.770807, 121.482717, 7.066345, -45.373567, 139.165650, 28.142773, 35.488779, -96.424584, 56.752298, -88.565062, -67.021816, -1.801367, -160.879819, 14.799012, -171.188322, -32.561515, -119.619223, 142.391493, 51.518295, -11.522113, -130.993238, -47.444808, -68.088376, -28.952020, -70.564606, 116.138072, -80.043209, 29.998978, 
69.938784, -119.719214, 55.283942, 11.199730, -55.264361, -125.796714, 68.641479, 45.013898, 1.392129, -210.752433, -94.747843, 57.520109, 51.635276, -89.306988, -37.232291, -181.526828, -56.008104, 34.872030, -18.879711, -41.329691, -41.640445, 121.469409, 76.017248, 95.284941, -15.940461, -44.137665, 109.656782, 61.721574, 155.259183, 74.861281, 91.188386, 54.039226, 180.104375, 70.369739, -34.361101, -258.081828, 34.663596, -198.521483, 35.575466, 64.746753, -90.906746, 45.736399, -38.189354, -30.051918, -36.672026, 123.524183, 48.157825, 84.646281, -66.159479, -4.211918, 28.929440, 188.511012, 155.060149, 48.384036, -27.153994, 58.994540, 17.102350, 153.298430, -61.381367, -117.065947, -47.795591, 49.951265, 95.184873, 81.576829, -163.325759, -72.343512, -23.930773, -35.700446, -186.465671, -65.727499, -3.962444, -113.270202, -42.048683, 147.346825, 37.909716, 83.807535, 176.234904, 10.076141, -46.279192, 83.993581, 121.994273, 166.393681, 80.888789, -58.883353, -95.376319, 52.144100, -197.216361, -118.911680, 7.297936, -140.760209, 112.216992, 32.644495, 140.335925, 69.210687, 33.537594, -14.008571, 80.985232, -76.232679, -31.361196, 5.229721, 27.259289, -140.696365, -52.656557, 4.604411, -128.301492, 24.092469, 72.877018, 72.028434, 131.570772, -233.958484, 122.782441, 105.937082, -20.651529, -149.193067, 52.986703, -130.906009, -111.877550, 31.672068, 32.796339, 21.845985, 25.166959, 79.663809, 101.632797, -73.614599, -20.065539, 34.493053, 102.675559, -171.409556, -74.304694, 53.278333, -186.545957, -158.491459, -81.278431, 45.639763, -37.404040, 5.217272, 193.904045, 51.178970, -28.871593, -39.708629, 70.750415, 2.170318, 58.667989, -77.174202, -65.474440, 23.890946, -109.688263, 81.629576, 38.626386, -134.398902, -149.065903, 140.226239, 102.366965, 23.069992, 32.740123, -79.521400, -168.120880, -5.930358, -51.640662, -51.603919, -114.557108, -61.702866, -40.307306, -63.035007, -45.449926, 85.193094, 110.293690, 80.896956, 88.776518, 3.507509, -6.595660, -35.071288, -92.552617, -10.654455, -15.408991, 9.715160, 133.604938, 63.739403, 143.840399, 3.155830, 63.297920, -29.675555, 97.937833, 121.038299, -15.681774, -26.352978, 42.668273, 59.624152, 72.309084, -22.815633, 1.056601, -65.244321, -18.695254, -112.277618, 320.945198, 81.614695, 152.111711, 88.355458, -77.974867, -51.031727, -206.007291, 161.329060, -147.769098, 87.664836, 151.842934, -54.117139, -128.899624, -172.244380, 73.632681, 121.026046, -50.371605, 81.634103, 83.809258, 59.920083, -20.130237, 45.708916, -27.101233, -81.070070, 131.284078, -174.760143, 53.159232, -62.654995, -33.148996, 134.852871, 17.697682, 118.643615, -114.088591, 9.509435, 92.404975, 
